  295 20
35.00	0.97894736842105
35.10	0.982995951417
35.20	0.91497975708502
35.30	0.92692307692308
35.40	0.88704453441296
35.50	0.94291497975709
35.60	0.89898785425101
35.70	0.967004048583
35.80	0.93906882591093
35.90	1.09089068825911
36.00	0.93906882591093
36.10	1.02692307692308
36.20	0.91902834008097
36.30	0.92692307692308
36.40	0.85506072874494
36.50	0.95101214574899
36.60	1.00303643724696
36.70	0.967004048583
36.80	0.99898785425101
36.90	1.0748987854251
37.00	0.87105263157895
37.10	0.88704453441296
37.20	0.92692307692308
37.30	0.9748987854251
37.40	0.89898785425101
37.50	0.91902834008097
37.60	0.94291497975709
37.70	0.967004048583
37.80	0.89109311740891
37.90	0.92692307692308
38.00	1.04291497975709
38.10	0.8751012145749
38.20	0.95506072874494
38.30	1.05890688259109
38.40	0.8751012145749
38.50	1.05890688259109
38.60	1.07894736842105
38.70	0.967004048583
38.80	1.02287449392713
38.90	0.95506072874494
39.00	1.15485829959514
39.10	0.97105263157895
39.20	1.03097165991903
39.30	0.93906882591093
39.40	1.07085020242915
39.50	1.09493927125506
39.60	1.1587044534413
39.70	0.967004048583
39.80	1.04291497975709
39.90	1.06295546558704
40.00	0.84311740890688
40.10	0.84716599190283
40.20	0.92692307692308
40.30	0.93097165991903
40.40	0.99898785425101
40.50	0.97894736842105
40.60	1.02692307692308
40.70	1.04696356275304
40.80	0.95506072874494
40.90	1.05485829959514
41.00	0.89109311740891
41.10	0.97105263157895
41.20	1.05080971659919
41.30	1.00303643724696
41.40	0.95101214574899
41.50	0.95506072874494
41.60	0.90303643724696
41.70	0.93906882591093
41.80	1.08279352226721
41.90	0.91113360323887
42.00	0.97894736842105
42.10	1.03481781376518
42.20	0.982995951417
42.30	0.96295546558704
42.40	0.982995951417
42.50	0.91113360323887
42.60	1.00688259109312
42.70	0.95101214574899
42.80	0.99089068825911
42.90	1.11072874493927
43.00	1.0748987854251
43.10	0.95506072874494
43.20	0.882995951417
43.30	0.95890688259109
43.40	0.967004048583
43.50	1.0668016194332
43.60	1.05485829959514
43.70	1.00688259109312
43.80	0.982995951417
43.90	0.982995951417
44.00	1.02692307692308
44.10	0.94696356275304
44.20	0.94696356275304
44.30	1.0748987854251
44.40	1.08684210526316
44.50	1.04696356275304
44.60	1.14676113360324
44.70	1.02692307692308
44.80	1.05080971659919
44.90	1.02692307692308
45.00	0.97105263157895
45.10	1.15485829959514
45.20	1.06295546558704
45.30	1.01093117408907
45.40	0.96295546558704
45.50	1.01882591093117
45.60	1.03886639676113
45.70	0.967004048583
45.80	0.95101214574899
45.90	1.09089068825911
46.00	0.93097165991903
46.10	0.95101214574899
46.20	0.94291497975709
46.30	1.09878542510121
46.40	0.93097165991903
46.50	0.85506072874494
46.60	0.81518218623482
46.70	0.99898785425101
46.80	1.03097165991903
46.90	0.93097165991903
47.00	1.02287449392713
47.10	1.03886639676113
47.20	0.982995951417
47.30	0.96295546558704
47.40	1.12287449392713
47.50	1.03097165991903
47.60	0.97105263157895
47.70	1.05890688259109
47.80	1.04291497975709
47.90	1.08684210526316
48.00	1.01497975708502
48.10	1.01497975708502
48.20	0.98704453441296
48.30	0.99898785425101
48.40	1.04696356275304
48.50	1.00688259109312
48.60	1.14676113360324
48.70	0.91113360323887
48.80	0.95101214574899
48.90	1.02287449392713
49.00	1.05890688259109
49.10	1.03097165991903
49.20	0.967004048583
49.30	1.02692307692308
49.40	1.01093117408907
49.50	0.92692307692308
49.60	1.0748987854251
49.70	0.94291497975709
49.80	0.95101214574899
49.90	0.95890688259109
50.00	0.87105263157895
50.10	1.00688259109312
50.20	0.97105263157895
50.30	0.93502024291498
50.40	1.06295546558704
50.50	1.07894736842105
50.60	0.90708502024292
50.70	1.00303643724696
50.80	0.882995951417
50.90	0.91902834008097
51.00	1.08684210526316
51.10	0.91497975708502
51.20	0.87914979757085
51.30	1.06295546558704
51.40	1.08684210526316
