TITLE = "vorticityexample"
VARIABLES = "x", "y", "u", "v"
ZONE T="Body", I=140, J=200, F=POINT
-4.9 -6.4 0.996515 -0.0363706
-4.9 -6.3 0.995896 -0.0369882
-4.9 -6.2 0.995257 -0.037565
-4.9 -6.1 0.994601 -0.038116
-4.9 -6 0.993928 -0.0386498
-4.9 -5.9 0.993237 -0.0391713
-4.9 -5.8 0.992524 -0.0396833
-4.9 -5.7 0.991789 -0.040187
-4.9 -5.6 0.991028 -0.0406829
-4.9 -5.5 0.990242 -0.0411709
-4.9 -5.4 0.989428 -0.0416504
-4.9 -5.3 0.988585 -0.0421207
-4.9 -5.2 0.987711 -0.0425808
-4.9 -5.1 0.986806 -0.0430294
-4.9 -5 0.985869 -0.0434651
-4.9 -4.9 0.984898 -0.0438865
-4.9 -4.8 0.983893 -0.0442918
-4.9 -4.7 0.982853 -0.0446794
-4.9 -4.6 0.981777 -0.0450472
-4.9 -4.5 0.980665 -0.0453932
-4.9 -4.4 0.979517 -0.0457153
-4.9 -4.3 0.978331 -0.0460111
-4.9 -4.2 0.977109 -0.0462784
-4.9 -4.1 0.975848 -0.0465145
-4.9 -4 0.97455 -0.0467168
-4.9 -3.9 0.973215 -0.0468825
-4.9 -3.8 0.971843 -0.0470088
-4.9 -3.7 0.970434 -0.0470926
-4.9 -3.6 0.968989 -0.0471308
-4.9 -3.5 0.967509 -0.0471203
-4.9 -3.4 0.965995 -0.0470577
-4.9 -3.3 0.964449 -0.0469397
-4.9 -3.2 0.962872 -0.0467628
-4.9 -3.1 0.961266 -0.0465236
-4.9 -3 0.959634 -0.0462185
-4.9 -2.9 0.957978 -0.0458441
-4.9 -2.8 0.956301 -0.045397
-4.9 -2.7 0.954607 -0.0448739
-4.9 -2.6 0.952898 -0.0442714
-4.9 -2.5 0.95118 -0.0435866
-4.9 -2.4 0.949457 -0.0428165
-4.9 -2.3 0.947734 -0.0419585
-4.9 -2.2 0.946015 -0.0410104
-4.9 -2.1 0.944307 -0.0399699
-4.9 -2 0.942615 -0.0388356
-4.9 -1.9 0.940946 -0.0376061
-4.9 -1.8 0.939306 -0.0362808
-4.9 -1.7 0.937702 -0.0348593
-4.9 -1.6 0.936141 -0.0333419
-4.9 -1.5 0.93463 -0.0317296
-4.9 -1.4 0.933176 -0.0300237
-4.9 -1.3 0.931786 -0.0282265
-4.9 -1.2 0.930468 -0.0263407
-4.9 -1.1 0.929229 -0.0243697
-4.9 -1 0.928075 -0.0223179
-4.9 -0.9 0.927015 -0.02019
-4.9 -0.8 0.926053 -0.0179918
-4.9 -0.7 0.925197 -0.0157293
-4.9 -0.6 0.924451 -0.0134096
-4.9 -0.5 0.923822 -0.0110401
-4.9 -0.4 0.923312 -0.00862889
-4.9 -0.3 0.922926 -0.00618451
-4.9 -0.2 0.922666 -0.00371583
-4.9 -0.1 0.922535 -0.00123206
-4.9 -8.13238e-15 0.922534 0.00125744
-4.9 0.1 0.922663 0.00374317
-4.9 0.2 0.922921 0.00621571
-4.9 0.3 0.923307 0.00866572
-4.9 0.4 0.923818 0.0110841
-4.9 0.5 0.924451 0.0134622
-4.9 0.6 0.925203 0.0157917
-4.9 0.7 0.926068 0.0180646
-4.9 0.8 0.92704 0.0202737
-4.9 0.9 0.928114 0.0224122
-4.9 1 0.929282 0.0244741
-4.9 1.1 0.930539 0.0264539
-4.9 1.2 0.931876 0.0283469
-4.9 1.3 0.933287 0.0301492
-4.9 1.4 0.934763 0.0318577
-4.9 1.5 0.936297 0.0334701
-4.9 1.6 0.937882 0.0349847
-4.9 1.7 0.939509 0.0364007
-4.9 1.8 0.941172 0.0377178
-4.9 1.9 0.942864 0.0389364
-4.9 2 0.944577 0.0400574
-4.9 2.1 0.946305 0.0410821
-4.9 2.2 0.948043 0.0420124
-4.9 2.3 0.949784 0.0428505
-4.9 2.4 0.951523 0.0435989
-4.9 2.5 0.953256 0.0442604
-4.9 2.6 0.954976 0.0448381
-4.9 2.7 0.956681 0.0453353
-4.9 2.8 0.958365 0.0457554
-4.9 2.9 0.960027 0.046102
-4.9 3 0.961663 0.0463788
-4.9 3.1 0.96327 0.0465893
-4.9 3.2 0.964846 0.0467373
-4.9 3.3 0.966389 0.0468265
-4.9 3.4 0.967897 0.0468603
-4.9 3.5 0.96937 0.0468424
-4.9 3.6 0.970805 0.0467762
-4.9 3.7 0.972202 0.046665
-4.9 3.8 0.973561 0.0465121
-4.9 3.9 0.974881 0.0463205
-4.9 4 0.976162 0.0460931
-4.9 4.1 0.977404 0.0458329
-4.9 4.2 0.978607 0.0455423
-4.9 4.3 0.979771 0.0452239
-4.9 4.4 0.980896 0.0448799
-4.9 4.5 0.981983 0.0445125
-4.9 4.6 0.983032 0.0441235
-4.9 4.7 0.984044 0.0437146
-4.9 4.8 0.985017 0.0432876
-4.9 4.9 0.985952 0.0428441
-4.9 5 0.986848 0.0423866
-4.9 5.1 0.987704 0.0419182
-4.9 5.2 0.98852 0.0414436
-4.9 5.3 0.989299 0.0409679
-4.9 5.4 0.990044 0.0404951
-4.9 5.5 0.990762 0.0400257
-4.9 5.6 0.991458 0.0395576
-4.9 5.7 0.992131 0.0390881
-4.9 5.8 0.992783 0.0386155
-4.9 5.9 0.993413 0.0381395
-4.9 6 0.994018 0.0376605
-4.9 6.1 0.994601 0.0371795
-4.9 6.2 0.99516 0.0366974
-4.9 6.3 0.995696 0.0362152
-4.9 6.4 0.99621 0.0357339
-4.9 6.5 0.996703 0.035254
-4.9 6.6 0.997174 0.0347763
-4.9 6.7 0.997626 0.0343013
-4.9 6.8 0.998058 0.0338295
-4.9 6.9 0.998472 0.0333614
-4.9 7 0.998868 0.0328972
-4.8 -7 0.99799 -0.0332582
-4.8 -6.9 0.99785 -0.033054
-4.8 -6.8 0.998486 -0.0332016
-4.8 -6.7 0.998871 -0.0343014
-4.8 -6.6 0.998486 -0.0354421
-4.8 -6.5 0.997845 -0.0363116
-4.8 -6.4 0.997169 -0.0370175
-4.8 -6.3 0.996496 -0.0376428
-4.8 -6.2 0.995825 -0.0382272
-4.8 -6.1 0.99515 -0.0387893
-4.8 -6 0.994464 -0.039338
-4.8 -5.9 0.993763 -0.0398779
-4.8 -5.8 0.993043 -0.040411
-4.8 -5.7 0.992301 -0.0409382
-4.8 -5.6 0.991534 -0.0414596
-4.8 -5.5 0.99074 -0.0419748
-4.8 -5.4 0.989918 -0.0424832
-4.8 -5.3 0.989065 -0.0429837
-4.8 -5.2 0.988181 -0.0434753
-4.8 -5.1 0.987265 -0.0439565
-4.8 -5 0.986314 -0.0444259
-4.8 -4.9 0.985329 -0.0448819
-4.8 -4.8 0.984307 -0.0453227
-4.8 -4.7 0.983249 -0.0457465
-4.8 -4.6 0.982153 -0.0461513
-4.8 -4.5 0.981019 -0.0465348
-4.8 -4.4 0.979845 -0.046895
-4.8 -4.3 0.978633 -0.0472293
-4.8 -4.2 0.97738 -0.0475353
-4.8 -4.1 0.976087 -0.0478102
-4.8 -4 0.974754 -0.0480514
-4.8 -3.9 0.97338 -0.0482558
-4.8 -3.8 0.971967 -0.0484205
-4.8 -3.7 0.970514 -0.0485421
-4.8 -3.6 0.969021 -0.0486175
-4.8 -3.5 0.967491 -0.0486432
-4.8 -3.4 0.965922 -0.0486155
-4.8 -3.3 0.964318 -0.0485309
-4.8 -3.2 0.96268 -0.0483857
-4.8 -3.1 0.961009 -0.0481759
-4.8 -3 0.959308 -0.0478979
-4.8 -2.9 0.957579 -0.0475477
-4.8 -2.8 0.955826 -0.0471216
-4.8 -2.7 0.954052 -0.0466158
-4.8 -2.6 0.952261 -0.0460267
-4.8 -2.5 0.950456 -0.0453509
-4.8 -2.4 0.948644 -0.044585
-4.8 -2.3 0.946829 -0.0437261
-4.8 -2.2 0.945016 -0.0427713
-4.8 -2.1 0.943212 -0.0417184
-4.8 -2 0.941423 -0.0405653
-4.8 -1.9 0.939655 -0.0393104
-4.8 -1.8 0.937915 -0.0379528
-4.8 -1.7 0.936211 -0.0364919
-4.8 -1.6 0.934551 -0.0349278
-4.8 -1.5 0.932941 -0.0332612
-4.8 -1.4 0.931391 -0.0314935
-4.8 -1.3 0.929907 -0.0296268
-4.8 -1.2 0.928499 -0.0276639
-4.8 -1.1 0.927173 -0.0256085
-4.8 -1 0.925937 -0.0234649
-4.8 -0.9 0.9248 -0.0212382
-4.8 -0.8 0.923768 -0.0189345
-4.8 -0.7 0.922848 -0.0165605
-4.8 -0.6 0.922046 -0.0141236
-4.8 -0.5 0.921368 -0.011632
-4.8 -0.4 0.920819 -0.00909439
-4.8 -0.3 0.920403 -0.0065202
-4.8 -0.2 0.920123 -0.00391914
-4.8 -0.1 0.919981 -0.00130128
-4.8 -8.13238e-15 0.919978 0.00132304
-4.8 0.1 0.920116 0.00394342
-4.8 0.2 0.920393 0.00654944
-4.8 0.3 0.920807 0.00913086
-4.8 0.4 0.921356 0.0116777
-4.8 0.5 0.922036 0.0141803
-4.8 0.6 0.922843 0.0166295
-4.8 0.7 0.92377 0.0190167
-4.8 0.8 0.924813 0.0213339
-4.8 0.9 0.925964 0.0235738
-4.8 1 0.927216 0.0257299
-4.8 1.1 0.928561 0.0277964
-4.8 1.2 0.929991 0.0297683
-4.8 1.3 0.931498 0.0316416
-4.8 1.4 0.933073 0.0334131
-4.8 1.5 0.934708 0.0350804
-4.8 1.6 0.936395 0.0366421
-4.8 1.7 0.938125 0.0380973
-4.8 1.8 0.93989 0.0394462
-4.8 1.9 0.941683 0.0406893
-4.8 2 0.943497 0.041828
-4.8 2.1 0.945324 0.042864
-4.8 2.2 0.947158 0.0437994
-4.8 2.3 0.948993 0.0446368
-4.8 2.4 0.950823 0.0453791
-4.8 2.5 0.952643 0.0460296
-4.8 2.6 0.954448 0.0465918
-4.8 2.7 0.956233 0.0470693
-4.8 2.8 0.957995 0.0474662
-4.8 2.9 0.95973 0.0477863
-4.8 3 0.961435 0.0480336
-4.8 3.1 0.963108 0.0482123
-4.8 3.2 0.964745 0.0483264
-4.8 3.3 0.966346 0.0483798
-4.8 3.4 0.967909 0.0483765
-4.8 3.5 0.969432 0.0483203
-4.8 3.6 0.970914 0.0482149
-4.8 3.7 0.972355 0.0480638
-4.8 3.8 0.973754 0.0478706
-4.8 3.9 0.975111 0.0476385
-4.8 4 0.976427 0.0473706
-4.8 4.1 0.9777 0.0470699
-4.8 4.2 0.978932 0.0467392
-4.8 4.3 0.980122 0.0463809
-4.8 4.4 0.981272 0.0459976
-4.8 4.5 0.982381 0.0455911
-4.8 4.6 0.983451 0.0451635
-4.8 4.7 0.984481 0.0447161
-4.8 4.8 0.985472 0.0442503
-4.8 4.9 0.986423 0.0437673
-4.8 5 0.987333 0.0432687
-4.8 5.1 0.988198 0.0427577
-4.8 5.2 0.989016 0.0422408
-4.8 5.3 0.98979 0.0417272
-4.8 5.4 0.990528 0.0412243
-4.8 5.5 0.991241 0.0407319
-4.8 5.6 0.991936 0.0402436
-4.8 5.7 0.992613 0.0397533
-4.8 5.8 0.993269 0.0392583
-4.8 5.9 0.993902 0.0387587
-4.8 6 0.994511 0.0382556
-4.8 6.1 0.995094 0.0377505
-4.8 6.2 0.995654 0.0372448
-4.8 6.3 0.996189 0.0367396
-4.8 6.4 0.996702 0.036236
-4.8 6.5 0.997192 0.0357346
-4.8 6.6 0.997661 0.0352363
-4.8 6.7 0.998109 0.0347414
-4.8 6.8 0.998538 0.0342505
-4.8 6.9 0.998947 0.033764
-4.8 7 0.999339 0.0332821
-4.7 -7 0.99786 -0.0340594
-4.7 -6.9 0.997117 -0.033501
-4.7 -6.8 0.999475 -0.0328409
-4.7 -6.7 1.00046 -0.0350301
-4.7 -6.6 0.999491 -0.0363069
-4.7 -6.5 0.99859 -0.0370951
-4.7 -6.4 0.997808 -0.0377407
-4.7 -6.3 0.997089 -0.0383361
-4.7 -6.2 0.996395 -0.0389106
-4.7 -6.1 0.995708 -0.0394753
-4.7 -6 0.995015 -0.0400348
-4.7 -5.9 0.994309 -0.040591
-4.7 -5.8 0.993584 -0.0411444
-4.7 -5.7 0.992837 -0.0416951
-4.7 -5.6 0.992066 -0.0422424
-4.7 -5.5 0.991266 -0.0427857
-4.7 -5.4 0.990437 -0.0433238
-4.7 -5.3 0.989577 -0.0438557
-4.7 -5.2 0.988685 -0.0443801
-4.7 -5.1 0.987758 -0.0448954
-4.7 -5 0.986795 -0.0454001
-4.7 -4.9 0.985796 -0.0458924
-4.7 -4.8 0.984759 -0.0463706
-4.7 -4.7 0.983683 -0.0468327
-4.7 -4.6 0.982567 -0.0472765
-4.7 -4.5 0.981411 -0.0476999
-4.7 -4.4 0.980213 -0.0481005
-4.7 -4.3 0.978973 -0.0484758
-4.7 -4.2 0.977691 -0.0488231
-4.7 -4.1 0.976366 -0.0491397
-4.7 -4 0.974998 -0.0494227
-4.7 -3.9 0.973586 -0.0496689
-4.7 -3.8 0.972131 -0.0498751
-4.7 -3.7 0.970633 -0.050038
-4.7 -3.6 0.969092 -0.0501539
-4.7 -3.5 0.967509 -0.0502193
-4.7 -3.4 0.965886 -0.0502302
-4.7 -3.3 0.964222 -0.0501828
-4.7 -3.2 0.96252 -0.0500729
-4.7 -3.1 0.960781 -0.0498965
-4.7 -3 0.959009 -0.0496494
-4.7 -2.9 0.957204 -0.0493272
-4.7 -2.8 0.955372 -0.0489258
-4.7 -2.7 0.953514 -0.048441
-4.7 -2.6 0.951636 -0.0478688
-4.7 -2.5 0.949741 -0.0472053
-4.7 -2.4 0.947834 -0.0464466
-4.7 -2.3 0.945922 -0.0455894
-4.7 -2.2 0.944009 -0.0446305
-4.7 -2.1 0.942102 -0.0435671
-4.7 -2 0.940208 -0.0423967
-4.7 -1.9 0.938334 -0.0411176
-4.7 -1.8 0.936488 -0.0397281
-4.7 -1.7 0.934677 -0.0382277
-4.7 -1.6 0.93291 -0.0366162
-4.7 -1.5 0.931194 -0.0348939
-4.7 -1.4 0.92954 -0.0330623
-4.7 -1.3 0.927954 -0.0311234
-4.7 -1.2 0.926447 -0.0290799
-4.7 -1.1 0.925026 -0.0269355
-4.7 -1 0.923701 -0.024695
-4.7 -0.9 0.92248 -0.0223636
-4.7 -0.8 0.921371 -0.0199477
-4.7 -0.7 0.920381 -0.0174546
-4.7 -0.6 0.919517 -0.0148924
-4.7 -0.5 0.918786 -0.0122698
-4.7 -0.4 0.918194 -0.0095966
-4.7 -0.3 0.917744 -0.00688283
-4.7 -0.2 0.917441 -0.00413926
-4.7 -0.1 0.917286 -0.00137699
-4.7 -8.13238e-15 0.917283 0.0013926
-4.7 0.1 0.91743 0.00415803
-4.7 0.2 0.917727 0.00690782
-4.7 0.3 0.918172 0.00963065
-4.7 0.4 0.918762 0.0123155
-4.7 0.5 0.919494 0.0149517
-4.7 0.6 0.920361 0.0175293
-4.7 0.7 0.921358 0.0200388
-4.7 0.8 0.922478 0.0224715
-4.7 0.9 0.923714 0.0248194
-4.7 1 0.925056 0.0270755
-4.7 1.1 0.926498 0.0292336
-4.7 1.2 0.928029 0.0312885
-4.7 1.3 0.92964 0.033236
-4.7 1.4 0.931323 0.0350727
-4.7 1.5 0.933068 0.0367965
-4.7 1.6 0.934865 0.0384059
-4.7 1.7 0.936705 0.0399003
-4.7 1.8 0.938581 0.0412803
-4.7 1.9 0.940483 0.0425468
-4.7 2 0.942404 0.0437015
-4.7 2.1 0.944336 0.0447464
-4.7 2.2 0.946272 0.0456843
-4.7 2.3 0.948207 0.0465181
-4.7 2.4 0.950133 0.0472511
-4.7 2.5 0.952045 0.0478871
-4.7 2.6 0.953939 0.04843
-4.7 2.7 0.955809 0.0488841
-4.7 2.8 0.957651 0.0492537
-4.7 2.9 0.959463 0.0495432
-4.7 3 0.96124 0.0497571
-4.7 3.1 0.96298 0.0498999
-4.7 3.2 0.964681 0.0499761
-4.7 3.3 0.966342 0.0499899
-4.7 3.4 0.967959 0.0499456
-4.7 3.5 0.969534 0.0498473
-4.7 3.6 0.971064 0.0496991
-4.7 3.7 0.972549 0.0495047
-4.7 3.8 0.973989 0.049268
-4.7 3.9 0.975383 0.0489922
-4.7 4 0.976733 0.0486808
-4.7 4.1 0.978037 0.048337
-4.7 4.2 0.979297 0.0479635
-4.7 4.3 0.980514 0.0475631
-4.7 4.4 0.981687 0.0471382
-4.7 4.5 0.982818 0.0466909
-4.7 4.6 0.983908 0.0462231
-4.7 4.7 0.984958 0.045736
-4.7 4.8 0.985967 0.0452305
-4.7 4.9 0.986935 0.0447066
-4.7 5 0.987861 0.0441642
-4.7 5.1 0.988738 0.0436048
-4.7 5.2 0.989558 0.0430359
-4.7 5.3 0.990318 0.042476
-4.7 5.4 0.991036 0.0419435
-4.7 5.5 0.991738 0.0414353
-4.7 5.6 0.992433 0.0409329
-4.7 5.7 0.993116 0.040424
-4.7 5.8 0.993779 0.0399061
-4.7 5.9 0.994416 0.0393815
-4.7 6 0.995028 0.0388527
-4.7 6.1 0.995612 0.0383222
-4.7 6.2 0.996171 0.0377917
-4.7 6.3 0.996706 0.0372625
-4.7 6.4 0.997216 0.0367358
-4.7 6.5 0.997703 0.0362123
-4.7 6.6 0.998168 0.0356927
-4.7 6.7 0.998612 0.0351774
-4.7 6.8 0.999036 0.034667
-4.7 6.9 0.999441 0.0341618
-4.7 7 0.999827 0.0336621
-4.6 -7 0.998208 -0.0354688
-4.6 -6.9 0.997011 -0.0366787
-4.6 -6.8 1.00043 -0.0383196
-4.6 -6.7 1.00143 -0.037436
-4.6 -6.6 1.00016 -0.0375646
-4.6 -6.5 0.999182 -0.037997
-4.6 -6.4 0.998381 -0.0385079
-4.6 -6.3 0.997655 -0.0390483
-4.6 -6.2 0.99696 -0.0396031
-4.6 -6.1 0.996272 -0.0401663
-4.6 -6 0.995579 -0.0407348
-4.6 -5.9 0.994873 -0.0413067
-4.6 -5.8 0.994147 -0.0418806
-4.6 -5.7 0.993399 -0.0424552
-4.6 -5.6 0.992625 -0.0430293
-4.6 -5.5 0.991822 -0.0436015
-4.6 -5.4 0.990989 -0.0441707
-4.6 -5.3 0.990122 -0.0447353
-4.6 -5.2 0.989222 -0.0452939
-4.6 -5.1 0.988286 -0.0458449
-4.6 -5 0.987313 -0.0463866
-4.6 -4.9 0.986301 -0.0469171
-4.6 -4.8 0.985249 -0.0474346
-4.6 -4.7 0.984156 -0.047937
-4.6 -4.6 0.983022 -0.0484222
-4.6 -4.5 0.981844 -0.0488877
-4.6 -4.4 0.980623 -0.0493313
-4.6 -4.3 0.979357 -0.0497502
-4.6 -4.2 0.978046 -0.0501417
-4.6 -4.1 0.976689 -0.0505029
-4.6 -4 0.975285 -0.0508307
-4.6 -3.9 0.973835 -0.0511219
-4.6 -3.8 0.972338 -0.0513731
-4.6 -3.7 0.970795 -0.0515806
-4.6 -3.6 0.969205 -0.0517408
-4.6 -3.5 0.967569 -0.0518497
-4.6 -3.4 0.965889 -0.0519032
-4.6 -3.3 0.964164 -0.051897
-4.6 -3.2 0.962396 -0.0518267
-4.6 -3.1 0.960588 -0.0516879
-4.6 -3 0.958741 -0.0514758
-4.6 -2.9 0.956858 -0.0511858
-4.6 -2.8 0.954942 -0.0508133
-4.6 -2.7 0.952997 -0.0503536
-4.6 -2.6 0.951027 -0.0498022
-4.6 -2.5 0.949037 -0.0491547
-4.6 -2.4 0.947031 -0.0484068
-4.6 -2.3 0.945015 -0.0475545
-4.6 -2.2 0.942996 -0.0465943
-4.6 -2.1 0.94098 -0.0455227
-4.6 -2 0.938974 -0.0443371
-4.6 -1.9 0.936987 -0.0430349
-4.6 -1.8 0.935026 -0.0416146
-4.6 -1.7 0.933099 -0.0400748
-4.6 -1.6 0.931216 -0.0384153
-4.6 -1.5 0.929387 -0.0366362
-4.6 -1.4 0.927619 -0.0347386
-4.6 -1.3 0.925923 -0.0327245
-4.6 -1.2 0.924308 -0.0305967
-4.6 -1.1 0.922785 -0.028359
-4.6 -1 0.921362 -0.026016
-4.6 -0.9 0.920048 -0.0235735
-4.6 -0.8 0.918854 -0.0210382
-4.6 -0.7 0.917787 -0.018418
-4.6 -0.6 0.916855 -0.0157216
-4.6 -0.5 0.916066 -0.0129585
-4.6 -0.4 0.915425 -0.0101394
-4.6 -0.3 0.914938 -0.00727531
-4.6 -0.2 0.914609 -0.00437812
-4.6 -0.1 0.914441 -0.00146006
-4.6 -8.13238e-15 0.914436 0.00146632
-4.6 0.1 0.914593 0.0043883
-4.6 0.2 0.914913 0.00729319
-4.6 0.3 0.915392 0.0101685
-4.6 0.4 0.916028 0.013002
-4.6 0.5 0.916816 0.015782
-4.6 0.6 0.917749 0.0184974
-4.6 0.7 0.918823 0.0211379
-4.6 0.8 0.920028 0.0236939
-4.6 0.9 0.921356 0.0261568
-4.6 1 0.922798 0.0285191
-4.6 1.1 0.924345 0.030774
-4.6 1.2 0.925986 0.0329162
-4.6 1.3 0.927712 0.0349411
-4.6 1.4 0.929511 0.0368455
-4.6 1.5 0.931374 0.0386271
-4.6 1.6 0.933291 0.0402846
-4.6 1.7 0.935251 0.041818
-4.6 1.8 0.937245 0.043228
-4.6 1.9 0.939264 0.0445161
-4.6 2 0.941299 0.0456846
-4.6 2.1 0.943343 0.046736
-4.6 2.2 0.945389 0.0476734
-4.6 2.3 0.947429 0.0485002
-4.6 2.4 0.949457 0.0492201
-4.6 2.5 0.951467 0.0498376
-4.6 2.6 0.953453 0.0503571
-4.6 2.7 0.955412 0.0507833
-4.6 2.8 0.957339 0.0511212
-4.6 2.9 0.959229 0.0513756
-4.6 3 0.961081 0.0515517
-4.6 3.1 0.962892 0.0516542
-4.6 3.2 0.964658 0.051688
-4.6 3.3 0.966379 0.0516579
-4.6 3.4 0.968054 0.0515685
-4.6 3.5 0.969681 0.0514242
-4.6 3.6 0.971259 0.0512294
-4.6 3.7 0.972788 0.0509881
-4.6 3.8 0.974269 0.0507042
-4.6 3.9 0.975701 0.0503815
-4.6 4 0.977084 0.0500235
-4.6 4.1 0.978419 0.0496335
-4.6 4.2 0.979707 0.0492146
-4.6 4.3 0.980949 0.0487696
-4.6 4.4 0.982145 0.0483011
-4.6 4.5 0.983297 0.0478112
-4.6 4.6 0.984406 0.0473019
